medallion,utilization
038E76DC061A40AE09E9842717D2A2C0,0.3992297817715019
0398E30B94A30D36BF84C4FCECE4B628,0.2861150070126227
03A6307BA4258D12260DFC2E74CEA7B4,0.45871559633027525
03A8081017EE702DA6494085566665DA,0.24116424116424118
03BAB434703D9DB0E709AFFE3FCE2207,0.3201754385964912
03D949650C9CF6A7A797C37022D14A62,0.29961089494163423
03E7246EEAC8BA316FD974416AF7F507,1.0
03F2B14F5C52CC104530F0C895AA750C,0.3028571428571429
0410B9E3F2FE32099F07EE765D8ABC10,0.5609243697478992
043B9E6944163C253AD18BA534D71986,0.5128865979381443
045C16AC567D6B720C793C156F480CC4,0.3553615960099751
046F39083588047C1004E9EAA3C5FA84,0.525
0495CB05512673F9AE263421650F938E,0.4228456913827655
04C271CE9B4F096FD7EC1E3733C01579,0.38181818181818183
04CCC8C09A0483B98B9F0171152BB462,1.0
04E56D11212D5EDC07BA881A1CBD8DFC,0.3010033444816054
04E780223BBBEF7EF005B25B50D98285,0.43859649122807015
05030E2EA9DA46A6A0C0983BB474B3F4,0.4421052631578947
0515935149038611EACBA4C3A3E4EF7F,0.29357798165137616
057C136D1166F540F43DAED0807328B2,0.31905781584582443
057CFB402254395B4EE4CC11F10474CF,0.26125137211855104
058B88122B679AEECA0A6D7C12D0F6FD,0.32578616352201256
059E5BF1D421092E005D3A74304CEED3,0.46355685131195334
05DF1C9C9A46A990E7B61EE8C6C3ED2C,0.41226215644820297
06249D66D9C7B7EF9074AA8921CBFF72,1.0
065BED6566F2BB3F0512E7D461611B53,0.29523809523809524
065C6702271E0D2EC8F00FD2933E7A0D,0.5635062611806798
067A8BAFFF8192253B29B0CAEC30CB4A,0.2692307692307692
067E3ED118AC3106F1C53A375837E536,0.4288659793814433
06808F2B069EBFA72B16977B7C4672C4,0.5107084019769358
0693332FDF0642086476C57640AA21B0,1.0
06B7DFBF797E4608418B8335721180D4,0.575
06D29AF4D2C6C5A9E08FAC8F7FB425F5,0.505338078291815
06E2F2B7F3B4D563FF850A2A5A4384B6,0.6275862068965518
06E869970D9DF1505908E8B176AD97AA,0.5230024213075061
06E904E035B1897C54F0C1AC30742E90,0.34831460674157305
06EFA41FDAD03EA54DA35A9B4BF55792,0.41226215644820297
06F02AE93C005820592CC14E6E6E9B51,0.16297786720321933
06F7086BC8CC3CB629115748433379D2,0.5316455696202531
072E0721AE3D3F91576E68BAC5F6A802,0.33712660028449504
073917FED38CFA3E064D0A6BDE4D5C60,0.42565597667638483
075A97F76C3C2CFFFF3F8CB3EE633CC9,0.4398148148148148
075E4BFE6607421289B566A32BC135E5,0.46496815286624205
0778FF54211E1DC38256E88A13C3664E,0.39416058394160586
0781677ADD121C0A9EAA66F5E17F88B3,0.3985185185185185
079E2EE80E3CFA17EB826FDF4DF66C36,0.3946524064171123
07A0F87F3E065B7013796526962B61FA,0.3985102420856611
07E141B61B7DED8175AE5279E51B5A0B,1.0
07E26E11432B8E54F5C40CC091CECC31,0.15367965367965367
07E9F303F72F5FD42185BEA9EE52B414,0.5087719298245614
0800254DCA572994B3CBA620624153A8,0.2634989200863931
08099C118772D01BBA1C3F486BD8AF1E,0.4812286689419795
080BF09AD2886BCA48E1021A7219FE45,0.43127147766323026
0812169BAD07C1760F17DA2104920BF1,0.5154639175257731
081CF2DD59C52BCA3181F5E8F0061204,0.6717171717171717
082AE0EDA31D370CBD83172C10B80697,0.24733096085409254
084EBAFD06DB6B84F2584B9FA0CEEB82,0.3271276595744681
0853978D331EFF2900984819B3ABD118,0.43670886075949367
085667DDB5779227D5FA7B6C623EE535,0.3611111111111111
087397FDD3EE8824241BD759236A87FB,0.5373563218390804
087737728416D75479D69A6AD7E399D2,0.44145873320537427
087FC8B3829AE79170ADFCDF8F501BD4,0.42151162790697677
08846AA97300B77F28AE5421CF317761,0.3165322580645161
08CA1C11D8C721C8611030D08EB63904,0.3937007874015748
08D0B5C13BECE2E3DFB7698DA2E9B6F0,0.47619047619047616
0911B74DB5934296945FE5C7BD9772BF,0.22764227642276422
091334CDF9A2292C04B6AF20AC219660,0.4126984126984127
0925ACE65D2B99A296E96A6FA031A8E4,0.29695885509839
09459F826A44348760E74FCD3BFBDB72,0.2996987951807229
095634913A7AF53EF36D96132EB841D1,0.5390070921985816
095FB08B5C968BC1BFA396E4A297741D,0.3593073593073593
096ACCFC956CC07673EC193B24DAAA3E,0.5594989561586639
096F1B5831E8541B4E0216CEE214F415,0.4131944444444444
098A6760B26E8216FEB60CE654A04201,0.2709599027946537
09D55C8D44BFE1835210343816476457,0.3263785394932936
09DD913FFD1B4CBC78201D18AC71E8C0,0.38513513513513514
0A3A4F67D5AAFC3581DAF2CD48622839,0.4152431011826544
0A3EF18FFD7FA5327C66C6B1CE068F3A,1.0
0A415B814A6479EE706972D2FD6DA08A,0.3178082191780822
0A72CCB7739854D1C02CCD418773E7F0,0.5136363636363637
0A79E272A73271505BA151ED0F9B9BB8,0.30816831683168316
0ABD4780D1C5848D7F396A029B348981,1.0
0ACC466FE1970FDBFE2F772C1A62F5BF,0.4843492586490939
0ADC532C1F6519BC7002D0AE338FDA52,0.44396551724137934
0B18AD7511A013CB08333F312AFDEC96,0.2777017783857729
0B3D3D51C78E944F68DC04209E86D5F7,0.3160569105691057
0B57B9633A2FECD3D3B1944AFC7471CF,0.2131619339984651
0B85A264A33D1BA87064132771649127,0.41834451901565994
0B8862989540F861B02ECE84C6AB0537,0.5382513661202186
0BC78FA149D8D784815895BD33F17EE1,0.4658040665434381
0BD37C7056571AE5F89306C78A733C79,0.6649746192893401
0C0FA7232FA799303AFA03B7B9757AC3,0.3663003663003663
0C107B532C1207A74F0D8609B9E092FF,0.35304659498207885
0C1492731AB1DE354DEA1F6FB87AA4C9,0.4212328767123288
0C2AB362250F44D1EDDCFB9A64895E73,0.21027131782945738
0C2FECEC3E19E28FECC48FED7B3A4B44,0.2544444444444444
0C337397ED20C091DAC8958E6ED6747C,0.43478260869565216
0C3D03822EC2B0DAABC565EF330580E9,0.4313304721030043
0C509EDC100EDF3B0D5C57E638576265,1.0
0C58E359F3F8CDF2DCAF34240D4081E8,1.0
0CB35227E0ED3889C33974E137C76739,0.3109691160809372
0CC08DE5645A7137059499EA11886805,1.0
0CC4D181FF050AE7238AAA956DF1096D,0.2900355871886121
0CD6112746FCDF9BC6C85911C7C34A91,0.30935251798561153
0CFA82B6C8EBE798637305981D3C557E,0.41025641025641024
0D0DD62C39826CDB4BAD198BC3968811,0.43478260869565216
0D188D213F16DFA666F1ACCD05129C3E,0.8666666666666667
0D3855BD27C3CAD7051D444E95D1B306,0.442
0D527AB4187771DACE75CF790E6448F1,0.44783715012722647
0D5744C51DAABD9526DE440FEF442B14,0.3651685393258427
0D81662FA2A114D2E635B951A7BFED2C,0.5362318840579711
0D935422D6BCC25DC47195A5984BB9C2,0.39634146341463417
0D93E45EE304D66C7CF885DE170DDC50,0.3582089552238806
0DA4F55ADA2EF6457710CC9871C9E55A,0.44123711340206184
0DB4BD0F6A4A3664C16573C16E3D3515,0.6829268292682927
0DD750B21794BD7B0CEFCA8A6DF7C031,1.0
0DDA4FBFADAE0126868397C423989193,1.0
0DE7599271B51CF717223FB9BFA3B7E6,0.10273972602739725
0DF334FAF47E96A444F33639AF785E60,0.4857142857142857
0DF80FDB0E48E1A2534EE0F509BC66FB,0.5161290322580645
0E0157EB3E6F927FE7FA86C3A0762B3B,0.45582329317269077
0E0569377FEAE2A65216459409656B05,0.49521988527724664
0E07982309A43DFB47ADA2A639635657,0.31273408239700373
0E0A7A772120DD6D467CE050C483426F,0.3694158075601375
0E2EF8AC28760F9B39CCB8C23CE45EDD,0.31743421052631576
0E3841C1B577163D9741C5D01354711A,0.6172839506172839
0E6B2D35258AB4AFA69A556877C62BDD,0.3445692883895131
0E97EE91E9FC3335A9328334B6B516FB,0.6956521739130435
0EB253AE94130E03868E1B1B6DA0AB82,0.45806451612903226
0EB29F048D86E991B57979BEBFF4861B,0.2523364485981308
0EB8F77B82458A0D14880DC0C76289DE,0.48582995951417
0ED0E5D3607E0B9C529F83225FF3946E,0.3275862068965517
0F15C4910E0B950DFFA708AED5F5884C,0.3936651583710407
0F361B5BC38B462C0C1D4CDBB64E1324,0.40027510316368636
0F621E366CFE63044BFED29EA126CDB9,0.38331318016928656
0F6A613E33716533EAAFF3AA0A966770,0.427061310782241
0F730EC1E9D1A748E9DB2D7FA090488B,0.6423841059602649
0F76C35D4A069E0FE76B21D28F009639,0.46617915904936014
0F8F0EE14AA33E24EE9286E29A0C32FE,0.19701492537313434
0F9E0728AB1E40D5CEB0C6EDBF805CCB,1.0
0FBCA8B7F51A9684E0CAEEEBD3B1DD52,0.25806451612903225
0FD158CFBA799B218AE742D57EB23971,0.24504084014002334
0FE43EBDF135B1E70B0F710B23A87240,0.528
100259CA7B7A590C13E40D5778C0123C,0.2551440329218107
10173154AB7597AAA3B90D7CABE8DD49,0.30486202365308807
101C9958C7D6C5E996CEBBD04C965936,0.29692470837751855
1066F50D87BD0F9D8DC7D4E469FCE3D4,0.1806615776081425
107A1D09ABA818132B57308136D05D8E,0.5093632958801498
1090A7335DEF8202C90867AA91A88780,0.4624505928853755
10A5C91B3F9794B1C966D8837AB9F648,0.4433566433566434
10B027B6D932249A15BA7D9BFF6C0DE0,0.29944547134935307
10D6F8741AFE5A48CA89DFC53508AE9F,0.34946236559139787
10DF0FA4E3173365168379FE88357130,0.6179245283018868
10E3576CB40CB66BED12E0E83F1EF515,0.4826254826254826
10E64F0233BDE623296540BF03E6E144,0.40145985401459855
10EA3DEEC4CBFDF56C7B972337E052DB,1.0
1102DFAC80502A90E83E63834DCFE020,0.21875
113D28C6EF6F520407B47F9C97580A3B,0.36220472440944884
1171D0D41E8C5F11AFAEF93FE4ADDB52,0.6228070175438597
117F88A0992F66ABF37006664D6F67C1,0.8024193548387096
11824BDB29534D49B7B7113D4CA0F7B2,0.411214953271028
1185204FB0DBB5EF98092E133B1EE5B4,0.41589648798521256
1198534E9E8E7FD4A1F92E2BE8B46408,0.17607223476297967
11DF9373A46893FEA6B3C9BC6568745F,0.48440748440748443
11FA7B67C4A21E1D7235E7D7EFC873AF,0.34411764705882353
11FF9D3AAA55F9553717C2B491340E8E,0.3297442799461642
1216C3718738FF4A940E3E120DFC058A,1.0
12268A6AA0877A97D6D4EC01ED54DFFF,0.3413566739606127
1234ABC0F297896DBCCCB906597C494E,0.49166666666666664
123707F35B6C29F9154A1980F16DF5EC,0.2952029520295203
127A741085EBCE8E9F7542514493BF62,0.43377001455604075
1285BE8E37D503B14657341C956CD9DF,0.6825396825396826
1292912335075087DCDCD2B8771A1B74,0.2626582278481013
129EB1CA344C038A54D157CB14D346FA,0.2835820895522388
12B122F124806331F46F5427E23DDCFE,1.0
12BB7274B589C816D966B81037AA59C7,0.2998324958123953
13048646BCF94CC2F5CB4EF34CE50527,0.7894736842105263
13161340C7ACC3E435FB6DC0042C72A2,0.2964352720450281
132DCED0C0D70E6557992F9ED64A18D5,0.75
1334879C7B89AA549E87C1954ECA58CF,0.39300411522633744
134C3CAAA5859560F798B06511C4A2C4,1.0
13703B7576B6AF365ADCC05A7A93AB5E,0.3087621696801113
13819BD4C711C0DFB63802E153F28036,0.2973621103117506
1390FB380189DF6BBFDA4DC847CAD14F,0.359375
13A5414AFFDE26BA4A3510BB3414FDCD,0.3016759776536313
13A81203CC6ECCA6CEA27DA11A604BC7,1.0
13DAC9568B81600069B4738BAB2BF74D,1.0
13FB95B01C478AD2D415D07FA7ABD4AF,0.6077481840193705
1417D10B07A87BB9A9DBD32C93F70F87,0.6086956521739131
141CCCA01C3B1D4C46AF4800AE395D03,0.38451935081148564
141CD627866F7095F21996E37FFF0078,0.3273809523809524
144C0D2F6A4AFDAA59644AFB452F408F,0.5230769230769231
146A8AB21CF866E722DE7CB2DBFE34DA,0.3389830508474576
147AE2CE1374C548E221D774703AE9F0,0.5852417302798982
14841A56DD5215A9C15AADFC8BD9C012,0.4592391304347826
14A917EA60B0F03B5CF090A87E55E250,0.34831460674157305
14B6352E4AC7C4732A518085AF4253DD,0.2639821029082774
150804320CEEFB9C988DE9E230048E17,0.4756335282651072
15127AC6906DA5FD3831803DBEDFEE1B,0.29318181818181815
15290EC931D6E4DBFDDD7C20B211E4CA,0.5777262180974478
155F901F85492F44A8CB1AB6C47DCB7B,0.42857142857142855
15A9E27664231F9246FE73130F06334B,0.29750982961992134
15D1318EA014FD9A96B258E08E82F455,0.3829787234042553
15D77D27D2F807E8D30E82BBB8046CBD,0.3175416133162612
15D917C517FAE830A34AFACE40076E60,0.5051020408163265
15F3F6ED742E9F6033B49833DCF74161,0.4250681198910082
160248D54674DD1633EC5CE7896215E8,0.34348561759729274
161C310DD0DA18B7508FC909E343E328,0.6810810810810811
1624746DCE973556C3E2FE7AE5B89E2A,0.7
162A967C11C5A4839059F1B1C9868C33,0.296875
1635013A3DBC21E8046AD3BC58F09956,0.430952380952381
165F2112976619EFF43B756E7B1D2C87,0.46825396825396826
166B8193FDC5063FB0E72AE4DBCA94E2,0.4880952380952381
167C661512D5AA2C598C6860208257A6,0.15301391035548687
16A3866EC19EE92B9F851D760A0FC6B9,0.32709113607990015
16CAFC779BE8FB877073B98DC36926BC,0.4763779527559055
16DE285F5C750012FFD02341B79977B2,0.37527593818984545
17128351740DC1755E086513FF6BF59D,0.23430962343096234
1717CBAE4EF3127C5E652B78A85009F6,0.5016778523489933
171FD91CBF0D6FABF499A9452A4950D5,0.30198019801980197
17350738AE74E1CC72F20B5963E83521,0.45107794361525705
1774A78117EC72526E9D25B40B115A88,0.3924731182795699
17998B92B0F0847B20736925E3F9ACFB,0.511049723756906
17BAE7C2A38C54CBC82BC2618A0397AC,0.525
17D8DC59549D6B02AE50FFE726A03FA2,0.41889483065953653
18277D64AB7983B946BA3B31BC7DA71E,0.3870967741935484
1855E1F1B1D92297C93CA62CAB39FEF6,0.3741496598639456
185D92FA910D5DD1EDCB3A231BEBE3AC,0.4262295081967213
187D8DA70D3C90B5C0A20177D78DB1EA,0.2556390977443609
1891EB6E8135D88E255E52BB3A9D2E4D,0.1893939393939394
18A5CF174D916625073B2D588707040E,0.276566757493188
18EC5C5872427C9AAA4BD503BE9A9B16,0.3182926829268293
18F11AB7B8E48739B14DA4C4314F99FC,0.5439024390243903
1915F718986F9155C76EC37E22834E9F,0.4607438016528926
19257CF49D07A9F536374B9E6670767B,0.3209242618741977
19805AB6F3EC7675A4FC83D9BF913944,0.39198855507868385
19B10C15EEBFE03D0B899DF50CBEA912,0.4064272211720227
19B23C50462B14FDB66B58879E4D1FD1,0.3403863845446182
19B4B9F2AA7D248A61DAE4B8EA9B5D32,0.5889145496535797
19CD3E8DDB8FD3250C1A93432C0A4354,0.3693304535637149
19FAE36668BDD3B50FCB22BFF6BCE6F7,0.3078014184397163
1A052D0501F70E8A989BA6BF44A72880,0.4560260586319218
1A0C3DCCBBFB3437B66DCDAD2937FBB3,1.0
1A30D2B12B2E613700A5B5DD95D6D9D7,1.0
1A50563CC49E045A115AE0BA61BE4658,0.2441634241245136
1A53C473874EDA46D5A31A06561175D9,0.1793400286944046
1A5C9F559781400051AC2338352FA2DA,0.38088012139605465
1A5E0925E42C3394CF5060E802E98F17,0.38847583643122674
1A6C96C943057A7348818AC20B8D8A36,0.3787085514834206
1A80654F5D79DAA6EFD793E9A3FBB0EE,0.5202702702702703
1A8F6AF9D6B94A52739F9F89CA5423E5,0.2597402597402597
1AE59E683A28E27350FAF034832C4096,0.5953757225433526
1AFFF760C6928738C60B0AAC2415018C,0.4264705882352941
1B1702630D5909904528C2B149427B5D,0.2967914438502674
1B208E4003BAB08E4B77DDCCF722ABCE,0.38839285714285715
1B576D1FFDF70951E826797D164BCE3C,0.3612662942271881
1B8E2B52B66CB060D2B2CA0E3CEFAEA6,0.27627118644067794
1B96632294C366D4BDF08099BCAA6E39,0.2257405515832482
1BAAF73C51D8FB7A324BD70A010184D0,1.0
1BB23673B2BE62A5A031BAD00C7DEE8E,0.4299191374663073
1BBFD1BAE4C30704719E3525D5F00656,0.4595744680851064
1C3C83900062C9AA932F91C77854D1A0,0.4767726161369193
1C488C370EC032657A76271EA2E1E77C,0.27959413754227735
1C6C70CC78475DA41DF18E897863F4B0,0.2311756935270806
1C7EC6856B82218EDDACD10895B37216,0.40842105263157896
1C8CB1A88201C4E83717F3B36C2AB494,0.3730407523510972
1CBF109F11373196847D4FA2D53B5BBE,0.2608695652173913
1CE1446B490E0768B53213BBFCE9DAEB,0.4340770791075051
1CF2978577EAB95B50E142540CDCD304,0.28500496524329694
1CF607FFD9094FFDF22E6CDFA672983F,0.407514450867052
1CFEC97BF711B2C9A432C673E821127A,0.3979933110367893
1D1EEB9CD3337E87512C0D05F3BB2356,0.406807131280389
1D2CAE137C3B212056E1A03E0E981BCC,0.578125
1D2F38C38954C49F63D6DBE7D6E2E037,0.2602100350058343
1D4E668DD639DDFDD66E96FB859DB7C3,0.23863636363636365
1D5461C0B8E5E4D20BCCF29B76781116,0.39599383667180277
1D63D831583C751816DFB6BC7B910BC9,0.4931506849315068
1D6565E1408109B323EB4D5E5B85C8F0,0.2830188679245283
1D7EBC9D032BC3ADAC7D03D041C3CD95,0.45454545454545453
1DCB7B61270DA4CB6F84149A379A5FE7,0.4397810218978102
1DDB1255470A78637646E29BD7053C5C,0.27904328018223234
1E0A980C870B2C9D05F80AF03B0DD805,0.6342857142857142
1E1A783494AE3626C72DA3756B6AD588,0.46336206896551724
1E458474C81162E1EF9E4DD5F5D35238,0.6004842615012107
1E4B72A8E623888F53A9693C364AC05A,0.4107142857142857
1E57606752205C91001194127EEB7194,0.4396039603960396
1E583DE106F334DE85ECDA057E05EC8F,0.5461783439490446
1E65B587835F860087C91479FAFD7118,0.24309978768577495
1E6EAAD3A17626E43F402971CA975B1F,0.30730478589420657
1E76B5DCA3A19D03B0FB39BCF2A2F534,0.33454545454545453
1E82142BA320EA88F9BA0A8F2D25AE52,0.4645161290322581
1E9C589CA00D62A6E9C464FBA99FF585,0.5368098159509203
1EA70EA832449EDAC9251DE66C91F417,0.494199535962877
1F03ADDC384F4C5FB5E760528D4E0BA5,1.0
1F0C67BF21B4EE0E5A6E21BB6D678C7E,1.0
1F1421F19C402922AED22ECDCD4539B2,0.24281609195402298
1F1AB2B5CE2AEDBEC2683B802E123EDE,0.3888888888888889
1F26E3AE395BA38401C36206E6DBEA34,0.5
1F274ADB773D64B3B1E56FAE5F24A19B,0.5071428571428571
1F2D2A9CE30FEEFD73783E5140FB97DB,0.5414507772020726
1F942D46F0D869A49B6B0E791ED28391,0.5840336134453782
1F9E2C27335E24C6A72069A4A550E3D5,0.2217438105489774
1FA2B147A80EB9BE56AD6459607E0966,0.4713114754098361
203F59092282F76DAC9A81111901EF58,0.453781512605042
203FC0B723923359CB4D147FC68F7F0A,0.35543766578249336
20479D164B3998B52930268E58354312,0.36904761904761907
204BAB16D3382C5A5711068B28E624C2,0.2715827338129496
204CF0BAE9ADF556C80871525818A111,1.0
205CCC9B84F0BCA91B461CC53E27BB71,0.3592233009708738
20655162FF1D0E0160CF0592A8998BAA,0.6111111111111112
20823BB1C233831AB24B6C24F119D6F4,0.1232876712328767
2084C667B25600300BD2ADC328692E73,0.46646795827123694
20A85CDF09AC1BE3A87E33B36670150E,0.554140127388535
20A8E71A40F372EFE0DC25B24873D601,0.4272300469483568
20B235B80E6D5CACBADBE8BA2DB0D359,0.31714876033057854
20C266E7CFA3574AE8440B0C1DC81778,0.4158607350096712
20D9ECB2CA0767CF7A01564DF2844A3E,1.0
210E7FCC4063BFC083150C8D38297C87,0.3497942386831276
211BE2B5A5FA9A2F2B35CE514C0469EB,0.33428981348637016
2145E2701968796E8996F43F29A9D9BF,0.462406015037594
217E153D047996AD11B09088F7216F72,1.0
2194548A4687E64295613ED0034BE186,0.5433962264150943
21A7261D9F52200BF05AF887128344B9,0.35108958837772397
21AF1D87DCDA4F7A5F5479AE7EC8B45D,0.4182590233545648
21B98CAC5B31414B9446D381D38EEC7F,0.2927689594356261
21D2253BE2FC33705DDC19E03E9B396E,0.5533769063180828
21EF33AA5B34F791B9627087A59C2B13,1.0
21F7D9C33000FF1E80A9581AF6BC1A4F,0.42115027829313545
21FC58AFBC8598230242F146B81D65A7,1.0
221F4E5822BC50C4C1BFC91E6CCDD126,0.5102974828375286
223670562219093D6B5A51528430CCD0,0.2956521739130435
2242A513238185D3AD7704A75EF21FB8,0.34608030592734224
2249CF41A8B394A5C965607C5659D43F,0.4795180722891566
224DDDB2471A10D7BD05A8D6525E9C7D,0.5314685314685315
22544EADCB548EDDFD752051AC852F74,0.42414355628058725
226414FC1FEA5ECDF68B56F6792CDC0B,0.39285714285714285
226FFD36478408BE18A570AAA1CF46C0,0.38461538461538464
229466C13D0A04ED146C24AAB1685D81,0.45188284518828453
22A55F8B1F56EDA1FEA4F567293A7BDF,0.4679376083188908
22D70BF00EEB0ADC83BA8177BB861991,0.5043103448275862
22E8913BA7A2FFF89A3DEC8D14CB9FFB,0.41471571906354515
232840CC49C3846876B29C434104F356,0.109375
237F49C3ECC11F5024B254268F054384,1.0
2383B59C315CF5F3F2AFC5FFEF98FDB6,0.3582089552238806
238C36A3495D99988A54CE3F76BEA68C,0.29067930489731436
239C10D14991D462A04DF65DB46A7682,0.7341772151898734
23A8ED0AAA1936A28C652B80903B42FB,0.291970802919708
23B9765A376E3466F43619B97DF9F8BB,0.3804878048780488
23FDDE1C7BFEF295FE09F9D7299C6A1C,0.4133099824868651
240BE22AD895490806547FF826B25797,0.645021645021645
2424FFFACE2546798C19637783E2585E,0.5242290748898678
2452625B6740985577C65E0511A780A7,0.2665406427221172
24570F507E33871C8AA3A87F61BDD523,0.3969465648854962
24676E931BBCFFA02C6F1C8B9426A957,0.5655737704918032
247E69398961C347DAAED1A3C91F7F0D,0.3211267605633803
2483C9B65BA549DCFB311B58CDC40BE7,1.0
24929E5F008DBC4C0E551B957F619910,0.18629593859604535
24A4654986C011AE6980FD9566014EDB,0.36737235367372356
24B467177CF6D7126A13F3ED21438E90,0.3801452784503632
24C9111BD3963E6C2E66E1191E9CA5EB,0.3997445721583653
25084C0F3B5F8E965921BD7AE4D65F47,0.31958762886597936
251012565308E6E0E67550CFBBD253AB,1.0
2526AE0CE12F3826E86405DD1390CAAD,0.3113207547169811
2528C00729BDD4E82E25CF14999F3C4C,0.25131995776135163
253508A1EBFC63BF5DFB4361EAE83703,0.5066079295154186
253F71A0201F800FE5F1F796DE843C65,0.25776754890678943
25634EF33908C0FB2702C9DDC6368171,0.19791666666666666
25C658F4C40A8699C1A363391813FB7A,0.2845303867403315
25C7632E1C5EF7337F7AF363984521D2,0.38166666666666665
25CE4D831188FD63BA061507E3C2CC16,0.45824847250509165
25D30C3F147DA8A9F454185CD59411D9,0.24126984126984127
25D566E299C678396527A8C909AAA038,0.42018348623853213
25EB6FA86DE1B181435EBD2B484D0D23,0.2539298669891173
261D79D99795D92B999061D8A840FFA1,0.3344768439108062
262638CAA3C4F28B6ECB9F4EFCF7BDAD,0.4223826714801444
262D41351DEDE03A185C78CFB51022C0,0.3909657320872274
2636E82376FA38D5D6D7844E01C26DD1,0.3418803418803419
2637FB352BF7E5B99BEBD26E53C7B31B,0.42485549132947975
2661F8B55002CBF46155A9BB67C9358C,0.2903645833333333
2699B589426367CD464EEC9023834E4E,0.357396449704142
269A632891FA55C2BB3422CF2FBFB778,0.3522975929978118
26A46E117EC751C440FC3D3F027E4B7D,0.29624277456647397
26A50E380785019D7415BB97643965FC,1.0
26AAB74BA5054424019D80937927D17C,0.43478260869565216
26AB00A95EF60968E27B94C6172B289F,0.30559540889526543
26B6CDD419985C6F551F0FAE87EF3AA9,0.8495475113122172
26D3578CB98F9F68EFCE649A2E2293E0,0.19940476190476192
27135B04F7ED619F788D551CBD01028C,0.28541666666666665
27326B9D714EA6D0EFAA5AF77BFFFFFC,0.32519422863485015
2740B1C8FE06B433B802A4E676593995,0.2875536480686695
274157A7E6A1820B13BB747B086462AD,0.33263378803777544
276FB357FC1D4C03D05AD48A52C1D984,0.28286852589641437
2789D8398CBD60E51BF7D4BC78F3D7A9,0.4802494802494803
27A6269E995D8AA00AA2F87C6E9263CE,0.24433249370277077
27E24B7EB4708B434089FB1EF58010BD,0.6835443037974683
281BD3C8825FF093DCEC21A7E65697CE,1.0
282729D8BF63C5D760BC64E61E62F60F,0.2857142857142857
285026CAF7765BC16353555F0A03A473,0.6211538461538462
285530A1DAC07844A86C9D89EF63E705,0.3488943488943489
28581FB0321EC65E5039578E9862925D,0.4190231362467866
286EFDDA8BBA68C505EC71E0659D598A,0.35732647814910024
28AA47C51A2536F1ED6E281294349654,0.3853211009174312
290A68D0A2A5C668CA0BE410DB91DDCF,0.41
29111C0EE74A4E6827790CB28880FD76,0.23255813953488372
